"TotalScore","YearValue","WeekValue"
1,2009,34
2,2010,8
8,2010,39
1,2010,45
2,2011,17
7,2011,21
1,2011,24
518,2012,8
5,2012,9
1,2012,14
5,2012,27
3,2012,28
13,2012,31
3,2012,39
3,2012,41
5,2012,43
1,2012,46
3,2012,48
2,2013,6
1,2013,21
20,2013,26
1,2013,27
4,2013,29
1,2013,33
2,2013,34
43,2013,35
6,2013,40
1,2013,41
284,2013,43
1,2013,44
166,2013,50
1,2014,1
1,2014,8
110,2014,11
25,2014,16
1,2014,26
7,2014,31
240,2014,36
1,2014,41
